,Team_id,Regulation,Name,Item,Ability,Tera Type,HP Evs,Atk Evs,Def Evs,SpAtk Evs,SpDef Evs,Spe Evs,Nature,IVs,Move 1,Move 2,Move 3,Move 4
140,24.0,Regulation Set A,E HERO CLAYMAN (Amoonguss),Sitrus Berry,Regenerator,Dark,244.0,0.0,180.0,4.0,76.0,4.0,Bold,0 Atk,Spore,Pollen Puff,Leaf Storm,Rage Powder
141,24.0,Regulation Set A,Kingambit,Assault Vest,Defiant,Grass,252.0,196.0,4.0,0.0,4.0,52.0,Adamant,None,Kowtow Cleave,Iron Head,Sucker Punch,Low Kick
142,24.0,Regulation Set A,E HERO NEOS (Palafin),Mystic Water,Zero to Hero,Grass,4.0,252.0,0.0,0.0,0.0,252.0,Adamant,None,Flip Turn,Jet Punch,Wave Crash,Haze
143,24.0,Regulation Set A,EHERO STRATOS (Salamence),Life Orb,Intimidate,Steel,4.0,0.0,4.0,252.0,4.0,244.0,Modest,0 Atk,Draco Meteor,Hurricane,Tailwind,Protect
144,25.0,Regulation Set A,Intro Bonito (Talonflame) (M),Covert Cloak,Gale Wings,Ghost,204.0,20.0,4.0,0.0,28.0,252.0,Jolly,None,Taunt,Brave Bird,Tailwind,Will-O-Wisp
145,25.0,Regulation Set A,Sick Beat (Sylveon) (M),Throat Spray,Pixilate,Fire,148.0,0.0,4.0,212.0,4.0,140.0,Modest,0 Atk,Hyper Voice,Tera Blast,Substitute,Protect
146,25.0,Regulation Set A,Trampoline (Meowscarada) (M),Life Orb,Overgrow,Grass,0.0,252.0,4.0,0.0,0.0,252.0,Jolly,None,Flower Trick,Knock Off,Protect,Sucker Punch
147,25.0,Regulation Set A,Picture This (Glimmora) (M),Choice Specs,Toxic Debris,Water,4.0,0.0,0.0,252.0,0.0,252.0,Timid,0 Atk,Power Gem,Sludge Bomb,Earth Power,Dazzling Gleam
148,25.0,Regulation Set A,Only Acting (Dondozo) (M),Leftovers,Unaware,Flying,4.0,220.0,4.0,0.0,68.0,212.0,Jolly,None,Tera Blast,Earthquake,Protect,Order Up
149,25.0,Regulation Set A,Make Believe (Tatsugiri) (F),Focus Sash,Commander,Dragon,4.0,0.0,0.0,252.0,0.0,252.0,Modest,0 Atk,Draco Meteor,Taunt,Muddy Water,Protect
150,26.0,Regulation Set A,Pelipper,Damp Rock,Drizzle,Grass,252.0,0.0,76.0,4.0,140.0,36.0,Bold,None,Hurricane,Hydro Pump,Tailwind,U-turn
151,26.0,Regulation Set A,Palafin,Choice Band,Zero to Hero,Water,244.0,252.0,0.0,0.0,0.0,12.0,Adamant,None,Jet Punch,Wave Crash,Close Combat,Flip Turn
152,26.0,Regulation Set A,Amoonguss,Eject Pack,Regenerator,Ghost,252.0,0.0,180.0,0.0,76.0,0.0,Sassy,0 Atk / 0 Spe,Spore,Rage Powder,Pollen Puff,Leaf Storm
153,26.0,Regulation Set A,Gholdengo,Choice Scarf,Good as Gold,Steel,4.0,0.0,0.0,252.0,0.0,252.0,Modest,0 Atk,Make It Rain,Shadow Ball,Steel Beam,Thunder
154,26.0,Regulation Set A,Kingambit,Safety Goggles,Defiant,Ghost,252.0,116.0,4.0,0.0,100.0,36.0,Adamant,None,Kowtow Cleave,Sucker Punch,Iron Head,Protect
155,26.0,Regulation Set A,Dragonite,Sharp Beak,Multiscale,Flying,252.0,0.0,4.0,244.0,4.0,4.0,Modest,None,Hurricane,Draco Meteor,Extreme Speed,Protect
156,27.0,Regulation Set A,Baxcalibur (F),Figy Berry,Thermal Exchange,Water,188.0,60.0,12.0,0.0,68.0,180.0,Adamant,None,Ice Shard,Glaive Rush,Swords Dance,Protect
157,27.0,Regulation Set A,Salazzle,Focus Sash,Oblivious,Fire,4.0,0.0,0.0,252.0,0.0,252.0,Timid,None,Overheat,Sludge Bomb,Fake Out,Taunt
158,27.0,Regulation Set A,Tauros-Paldea-Water,Safety Goggles,Intimidate,Fire,4.0,244.0,4.0,0.0,4.0,252.0,Jolly,None,Raging Bull,Close Combat,Aqua Jet,Protect
159,27.0,Regulation Set A,Gholdengo,Sitrus Berry,Good as Gold,Flying,212.0,0.0,68.0,108.0,36.0,84.0,Modest,0 Atk,Make It Rain,Shadow Ball,Nasty Plot,Protect
160,27.0,Regulation Set A,Hydreigon (M),Scope Lens,Levitate,Fire,4.0,0.0,0.0,252.0,0.0,252.0,Timid,0 Atk,Draco Meteor,Heat Wave,Focus Energy,Protect
161,27.0,Regulation Set A,Amoonguss (M),Rocky Helmet,Regenerator,Dark,236.0,0.0,156.0,0.0,116.0,0.0,Relaxed,0 Atk / 8 Spe,Rage Powder,Spore,Clear Smog,Pollen Puff
162,28.0,Regulation Set A,Talonflame (F),Covert Cloak,Gale Wings,Ghost,0.0,252.0,4.0,0.0,0.0,252.0,Jolly,None,Brave Bird,Will-O-Wisp,Taunt,Tailwind
163,28.0,Regulation Set A,Pawmot (M),Focus Sash,Natural Cure,Electric,4.0,252.0,0.0,0.0,0.0,252.0,Jolly,None,Close Combat,Double Shock,Revival Blessing,Fake Out
164,28.0,Regulation Set A,Gholdengo,Life Orb,Good as Gold,Steel,124.0,0.0,4.0,124.0,4.0,252.0,Timid,0 Atk,Protect,Make It Rain,Shadow Ball,Nasty Plot
165,28.0,Regulation Set A,Tatsugiri-Stretchy (F),Choice Scarf,Commander,Water,0.0,0.0,4.0,252.0,0.0,252.0,Timid,0 Atk,Muddy Water,Draco Meteor,Icy Wind,Soak
166,28.0,Regulation Set A,Meowscarada (M),Choice Band,Protean,Grass,0.0,252.0,4.0,0.0,0.0,252.0,Jolly,None,Flower Trick,Knock Off,Sucker Punch,U-turn
167,28.0,Regulation Set A,Dondozo (F),Leftovers,Unaware,Flying,0.0,252.0,0.0,0.0,4.0,252.0,Adamant,None,Protect,Wave Crash,Order Up,Tera Blast
168,29.0,Regulation Set A,Bigsharp (Kingambit) (M),Assault Vest,Defiant,Water,220.0,196.0,0.0,0.0,92.0,0.0,Adamant,None,Iron Head,Kowtow Cleave,Low Kick,Sucker Punch
169,29.0,Regulation Set A,Salazzle,Focus Sash,Oblivious,Fire,0.0,0.0,0.0,252.0,4.0,252.0,Timid,None,Fake Out,Sludge Bomb,Overheat,Endeavor
170,29.0,Regulation Set A,Amoonguss (M),Rocky Helmet,Regenerator,Dark,236.0,0.0,172.0,0.0,100.0,0.0,Calm,0 Atk,Pollen Puff,Rage Powder,Spore,Clear Smog
171,29.0,Regulation Set A,Mimikyu (F),Life Orb,Disguise,Ghost,100.0,236.0,4.0,0.0,4.0,164.0,Adamant,None,Shadow Sneak,Shadow Claw,Play Rough,Taunt
172,29.0,Regulation Set A,Baxcalibur (F),Wiki Berry,Thermal Exchange,Water,188.0,196.0,4.0,0.0,4.0,116.0,Adamant,None,Protect,Glaive Rush,Ice Shard,Swords Dance
173,29.0,Regulation Set A,Robert (Tauros-Paldea-Water),Mirror Herb,Intimidate,Steel,116.0,132.0,4.0,0.0,4.0,252.0,Jolly,None,Protect,Close Combat,Raging Bull,Aqua Jet
174,30.0,Regulation Set A,Hydreigon (F),Scope Lens,Levitate,Fire,60.0,0.0,20.0,236.0,4.0,188.0,Timid,0 Atk,Draco Meteor,Heat Wave,Focus Energy,Protect
175,30.0,Regulation Set A,Medicham (M),Focus Sash,Pure Power,Fighting,4.0,252.0,0.0,0.0,0.0,252.0,Adamant,None,Close Combat,Psycho Cut,Fake Out,Trick Room
176,30.0,Regulation Set A,Gyarados (F),Safety Goggles,Intimidate,Flying,196.0,100.0,60.0,0.0,4.0,148.0,Adamant,None,Waterfall,Tera Blast,Dragon Dance,Protect
177,30.0,Regulation Set A,Kingambit (M),Assault Vest,Defiant,Water,204.0,236.0,4.0,0.0,52.0,12.0,Adamant,None,Kowtow Cleave,Iron Head,Sucker Punch,Tera Blast
178,30.0,Regulation Set A,Mimikyu (F),Life Orb,Disguise,Ghost,52.0,252.0,20.0,0.0,12.0,172.0,Adamant,None,Shadow Claw,Play Rough,Shadow Sneak,Protect
179,30.0,Regulation Set A,Amoonguss (F),Rocky Helmet,Regenerator,Dark,228.0,0.0,228.0,0.0,52.0,0.0,Relaxed,0 Atk / 27 Spe,Spore,Rage Powder,Pollen Puff,Protect
180,31.0,Regulation Set A,Talonflame (F),Bright Powder,Gale Wings,Ground,0.0,20.0,0.0,252.0,0.0,236.0,Naive,None,Protect,Tailwind,Overheat,Brave Bird
181,31.0,Regulation Set A,Maushold,Wide Lens,Technician,Ghost,0.0,252.0,0.0,0.0,4.0,252.0,Jolly,None,Protect,Follow Me,Population Bomb,Beat Up
182,31.0,Regulation Set A,Sylveon (F),Throat Spray,Pixilate,Water,244.0,0.0,188.0,36.0,4.0,36.0,Modest,None,Protect,Yawn,Hyper Voice,Tera Blast
183,31.0,Regulation Set A,Annihilape (M),Sitrus Berry,Defiant,Fire,44.0,12.0,4.0,0.0,196.0,252.0,Jolly,None,Protect,Rage Fist,Drain Punch,Bulk Up
184,31.0,Regulation Set A,Armarouge (F),Safety Goggles,Flash Fire,Dark,244.0,0.0,172.0,4.0,60.0,28.0,Bold,None,Psychic,Armor Cannon,Wide Guard,Trick Room
185,31.0,Regulation Set A,Meowscarada (F),Focus Sash,Overgrow,Ghost,0.0,252.0,0.0,0.0,4.0,252.0,Jolly,None,Protect,Knock Off,Sucker Punch,Flower Trick
186,32.0,Regulation Set A,Dragonite,Weakness Policy,Multiscale,Normal,140.0,204.0,0.0,0.0,0.0,164.0,Adamant,None,Extreme Speed,Fire Punch,Tailwind,Dragon Dance
187,32.0,Regulation Set A,Gholdengo,Life Orb,Good as Gold,Steel,132.0,0.0,4.0,244.0,4.0,124.0,Modest,0 Atk,Make It Rain,Shadow Ball,Nasty Plot,Protect
188,32.0,Regulation Set A,Azumarill,Assault Vest,Huge Power,Grass,252.0,252.0,0.0,0.0,0.0,4.0,Adamant,None,Liquidation,Play Rough,Ice Spinner,Aqua Jet
189,32.0,Regulation Set A,Meowscarada,Focus Sash,Overgrow,Grass,4.0,252.0,0.0,0.0,0.0,252.0,Jolly,None,Flower Trick,Knock Off,U-turn,Protect
190,32.0,Regulation Set A,Skeledirge,Sitrus Berry,Unaware,Fairy,212.0,0.0,12.0,164.0,84.0,36.0,Modest,0 Atk,Torch Song,Shadow Ball,Protect,Slack Off
191,32.0,Regulation Set A,Maushold-Four,Rocky Helmet,Friend Guard,Ghost,252.0,0.0,252.0,0.0,4.0,0.0,Bold,0 Atk,Protect,Follow Me,Super Fang,Encore
192,33.0,Regulation Set A,Tauros-Paldea-Water,Safety Goggles,Intimidate,Water,4.0,252.0,0.0,0.0,0.0,252.0,Jolly,None,Raging Bull,Close Combat,Aqua Jet,Protect
193,33.0,Regulation Set A,Hydreigon,Scope Lens,Levitate,Steel,4.0,0.0,4.0,244.0,4.0,252.0,Timid,0 Atk,Draco Meteor,Dark Pulse,Focus Energy,Protect
194,33.0,Regulation Set A,Amoonguss,Rocky Helmet,Regenerator,Dark,236.0,0.0,164.0,4.0,92.0,12.0,Bold,0 Atk,Spore,Pollen Puff,Protect,Rage Powder
195,33.0,Regulation Set A,Talonflame,Life Orb,Gale Wings,Flying,4.0,252.0,0.0,0.0,0.0,252.0,Jolly,None,Brave Bird,Flare Blitz,Tailwind,Protect
196,33.0,Regulation Set A,Gholdengo,Leftovers,Good as Gold,Steel,236.0,0.0,4.0,156.0,4.0,108.0,Modest,0 Atk,Make It Rain,Shadow Ball,Nasty Plot,Protect
197,33.0,Regulation Set A,Glimmora,Choice Specs,Toxic Debris,Grass,20.0,0.0,4.0,220.0,12.0,252.0,Timid,0 Atk,Power Gem,Sludge Bomb,Energy Ball,Earth Power
198,34.0,Regulation Set A,Rotom-Wash,Sitrus Berry,Levitate,Electric,252.0,0.0,116.0,68.0,12.0,60.0,Modest,0 Atk,Thunderbolt,Will-O-Wisp,Hydro Pump,Protect
199,34.0,Regulation Set A,Meowscarada,Focus Sash,Overgrow,Grass,4.0,252.0,0.0,0.0,0.0,252.0,Jolly,None,Flower Trick,Knock Off,Sucker Punch,Protect
200,34.0,Regulation Set A,Tauros-Paldea-Fire,Mirror Herb,Intimidate,Fire,180.0,28.0,4.0,0.0,44.0,252.0,Jolly,None,Raging Bull,Close Combat,Rock Slide,Protect
201,34.0,Regulation Set A,Gholdengo,Leftovers,Good as Gold,Water,236.0,0.0,4.0,52.0,132.0,84.0,Modest,0 Atk,Make It Rain,Shadow Ball,Nasty Plot,Protect
202,34.0,Regulation Set A,Grimmsnarl,Light Clay,Prankster,Steel,252.0,4.0,100.0,0.0,116.0,36.0,Careful,None,Spirit Break,Reflect,Light Screen,Parting Shot
203,34.0,Regulation Set A,Dragonite,Life Orb,Inner Focus,Normal,244.0,204.0,4.0,0.0,4.0,52.0,Adamant,None,Extreme Speed,Aerial Ace,Ice Spinner,Tailwind
204,35.0,Regulation Set A,Garganacl,Leftovers,Purifying Salt,Fire,252.0,0.0,76.0,0.0,180.0,0.0,Impish,None,Salt Cure,Recover,Wide Guard,Protect
205,35.0,Regulation Set A,Espathra,Covert Cloak,Opportunist,Fairy,92.0,0.0,76.0,4.0,84.0,252.0,Timid,0 Atk,Lumina Crash,Dazzling Gleam,Skill Swap,Protect
206,35.0,Regulation Set A,Tinkaton,Safety Goggles,Mold Breaker,Steel,132.0,140.0,44.0,0.0,4.0,188.0,Jolly,None,Gigaton Hammer,Knock Off,Encore,Fake Out
207,35.0,Regulation Set A,Volcarona,Life Orb,Flame Body,Grass,140.0,0.0,44.0,60.0,12.0,252.0,Timid,0 Atk,Bug Buzz,Heat Wave,Giga Drain,Protect
208,35.0,Regulation Set A,Quaquaval,Rindo Berry,Moxie,Steel,124.0,156.0,20.0,0.0,4.0,204.0,Adamant,None,Aqua Step,Brick Break,Ice Spinner,Detect
209,35.0,Regulation Set A,Hydreigon,Sitrus Berry,Levitate,Steel,212.0,0.0,20.0,116.0,4.0,156.0,Modest,0 Atk,Dark Pulse,Draco Meteor,Tailwind,Protect
210,36.0,Regulation Set A,Lycanroc,Focus Sash,Sand Rush,Ghost,0.0,252.0,0.0,0.0,4.0,252.0,Jolly,None,Rock Slide,Close Combat,Endeavor,Endure
211,36.0,Regulation Set A,Tyranitar,Assault Vest,Sand Stream,Flying,188.0,220.0,0.0,0.0,0.0,100.0,Adamant,None,Rock Slide,Assurance,Ice Punch,Tera Blast
212,36.0,Regulation Set A,Garchomp,Clear Amulet,Rough Skin,Ground,0.0,252.0,0.0,0.0,4.0,252.0,Jolly,None,Dragon Claw,Earthquake,Swords Dance,Protect
213,36.0,Regulation Set A,Indeedee-F,Safety Goggles,Psychic Surge,Fairy,252.0,0.0,252.0,0.0,4.0,0.0,Bold,0 Atk,Psychic,Follow Me,Helping Hand,Trick Room
214,36.0,Regulation Set A,Hydreigon,Scope Lens,Levitate,Steel,204.0,0.0,4.0,124.0,4.0,172.0,Modest,0 Atk,Draco Meteor,Dark Pulse,Flash Cannon,Focus Energy
215,36.0,Regulation Set A,Talonflame,Life Orb,Gale Wings,Ground,0.0,252.0,0.0,0.0,4.0,252.0,Jolly,14 SpA,Brave Bird,Flare Blitz,Will-O-Wisp,Tailwind
216,37.0,Regulation Set A,Murkrow,Eviolite,Prankster,Dark,212.0,0.0,140.0,0.0,156.0,0.0,Bold,0 Atk,Foul Play,Haze,Quash,Tailwind
217,37.0,Regulation Set A,Azumarill,Sitrus Berry,Huge Power,Water,156.0,236.0,0.0,0.0,0.0,116.0,Adamant,None,Liquidation,Play Rough,Protect,Aqua Jet
218,37.0,Regulation Set A,Amoonguss,Rocky Helmet,Regenerator,Water,252.0,0.0,156.0,0.0,100.0,0.0,Relaxed,0 Atk / 0 Spe,Rage Powder,Spore,Protect,Pollen Puff
219,37.0,Regulation Set A,Hydreigon,Assault Vest,Levitate,Fire,188.0,0.0,52.0,116.0,4.0,148.0,Modest,0 Atk,Dark Pulse,Snarl,Draco Meteor,Fire Blast
220,37.0,Regulation Set A,Grimmsnarl,Light Clay,Prankster,Water,252.0,4.0,132.0,0.0,116.0,4.0,Careful,None,Spirit Break,Taunt,Light Screen,Reflect
221,37.0,Regulation Set A,Annihilape,Leftovers,Defiant,Fire,180.0,36.0,116.0,0.0,172.0,4.0,Adamant,None,Rage Fist,Drain Punch,Bulk Up,Protect
222,38.0,Regulation Set A,Gholdengo,Choice Specs,Good as Gold,Water,36.0,0.0,4.0,252.0,4.0,212.0,Timid,0 Atk,Trick,Thunderbolt,Make It Rain,Shadow Ball
223,38.0,Regulation Set A,Pawmot,Focus Sash,Volt Absorb,Electric,4.0,252.0,0.0,0.0,0.0,252.0,Jolly,None,Fake Out,Mach Punch,Revival Blessing,Double Shock
224,38.0,Regulation Set A,Dragonite,Choice Band,Multiscale,Flying,180.0,252.0,36.0,0.0,4.0,36.0,Adamant,17 SpA,Tera Blast,Ice Spinner,Extreme Speed,Brick Break
225,38.0,Regulation Set A,Talonflame,Life Orb,Gale Wings,Ghost,4.0,252.0,0.0,0.0,0.0,252.0,Jolly,None,Flare Blitz,Brave Bird,Will-O-Wisp,Tailwind
226,38.0,Regulation Set A,Dondozo,Leftovers,Unaware,Flying,12.0,252.0,4.0,0.0,20.0,220.0,Jolly,None,Wave Crash,Yawn,Tera Blast,Protect
227,38.0,Regulation Set A,Tatsugiri,Choice Scarf,Commander,Dragon,12.0,0.0,0.0,244.0,0.0,252.0,Timid,0 Atk,Draco Meteor,Muddy Water,Icy Wind,Sleep Talk
228,39.0,Regulation Set A,Murkrow,Eviolite,Prankster,Steel,252.0,0.0,156.0,0.0,100.0,0.0,Bold,0 Atk,Tailwind,Foul Play,Haze,Quash
229,39.0,Regulation Set A,Amoonguss,Rocky Helmet,Regenerator,Water,252.0,0.0,156.0,0.0,100.0,0.0,Bold,0 Atk / 26 Spe,Rage Powder,Spore,Protect,Pollen Puff
230,39.0,Regulation Set A,Garchomp,Life Orb,Rough Skin,Fire,44.0,204.0,4.0,0.0,4.0,252.0,Jolly,None,Dragon Claw,Earthquake,Protect,Swords Dance
231,39.0,Regulation Set A,Tauros-Paldea-Fire,Focus Sash,Intimidate,Grass,0.0,252.0,0.0,0.0,4.0,252.0,Jolly,None,Close Combat,Raging Bull,Will-O-Wisp,Protect
232,39.0,Regulation Set A,Gholdengo,Sitrus Berry,Good as Gold,Flying,148.0,0.0,4.0,156.0,4.0,196.0,Modest,0 Atk,Make It Rain,Protect,Shadow Ball,Nasty Plot
233,39.0,Regulation Set A,Hydreigon,Assault Vest,Levitate,Fire,188.0,0.0,28.0,116.0,4.0,172.0,Modest,0 Atk,Dark Pulse,Snarl,Draco Meteor,Fire Blast
234,40.0,Regulation Set A,Dragonite,Choice Band,Inner Focus,Normal,60.0,252.0,0.0,0.0,0.0,196.0,Adamant,None,Extreme Speed,Stomping Tantrum,Ice Spinner,Dragon Claw
235,40.0,Regulation Set A,Arcanine,Life Orb,Intimidate,Normal,140.0,252.0,0.0,0.0,0.0,116.0,Adamant,None,Crunch,Close Combat,Extreme Speed,Flare Blitz
236,40.0,Regulation Set A,Gengar,Focus Sash,Cursed Body,Grass,4.0,0.0,0.0,252.0,0.0,252.0,Timid,25 Atk,Dazzling Gleam,Sludge Bomb,Energy Ball,Shadow Ball
237,40.0,Regulation Set A,Azumarill,Assault Vest,Huge Power,Steel,252.0,252.0,0.0,0.0,0.0,4.0,Adamant,None,Aqua Jet,Ice Spinner,Liquidation,Play Rough
238,40.0,Regulation Set A,Murkrow,Eviolite,Prankster,Dark,252.0,0.0,100.0,0.0,100.0,52.0,Calm,21 Atk,Foul Play,Taunt,Tailwind,Haze
239,40.0,Regulation Set A,Hydreigon,Expert Belt,Levitate,Fire,4.0,0.0,0.0,252.0,0.0,252.0,Modest,0 Atk,Protect,Flamethrower,Dark Pulse,Draco Meteor
240,41.0,Regulation Set A,Amoonguss (M),Rocky Helmet,Regenerator,Dark,252.0,0.0,100.0,0.0,156.0,0.0,Calm,0 Atk,Clear Smog,Spore,Pollen Puff,Rage Powder
241,41.0,Regulation Set A,Mimikyu (M),Expert Belt,Disguise,Ghost,252.0,252.0,0.0,0.0,4.0,0.0,Adamant,None,Shadow Claw,Curse,Play Rough,Trick Room
242,41.0,Regulation Set A,Tauros-Paldea-Water,Safety Goggles,Intimidate,Fire,0.0,252.0,0.0,0.0,4.0,252.0,Jolly,None,Close Combat,Protect,Raging Bull,Aqua Jet
243,41.0,Regulation Set A,Salazzle,Focus Sash,Oblivious,Fire,4.0,0.0,0.0,252.0,0.0,252.0,Timid,None,Fake Out,Overheat,Sludge Bomb,Encore
244,41.0,Regulation Set A,Baxcalibur (F),Life Orb,Thermal Exchange,Fire,252.0,172.0,28.0,0.0,36.0,20.0,Adamant,None,Glaive Rush,Tera Blast,Ice Shard,Protect
245,41.0,Regulation Set A,Kingambit (F),Assault Vest,Defiant,Water,252.0,252.0,0.0,0.0,4.0,0.0,Adamant,None,Iron Defense,Kowtow Cleave,Sucker Punch,Tera Blast
246,42.0,Regulation Set A,Indeedee-F,Colbur Berry,Psychic Surge,Steel,252.0,0.0,196.0,4.0,52.0,4.0,Bold,0 Atk,Dazzling Gleam,Follow Me,Heal Pulse,Trick Room
247,42.0,Regulation Set A,Murkrow (F),Eviolite,Prankster,Steel,252.0,0.0,116.0,0.0,128.0,8.0,Careful,None,Tailwind,Foul Play,Quash,Haze
248,42.0,Regulation Set A,Armarouge (M),Sitrus Berry,Flash Fire,Grass,252.0,0.0,44.0,36.0,164.0,12.0,Modest,0 Atk,Expanding Force,Trick Room,Armor Cannon,Wide Guard
249,42.0,Regulation Set A,Meowscarada,Choice Band,Protean,,0.0,252.0,4.0,0.0,0.0,252.0,Adamant,None,Flower Trick,Brick Break,Knock Off,U-turn
250,42.0,Regulation Set A,Annihilape (M),Leftovers,Vital Spirit,Fire,252.0,12.0,164.0,0.0,76.0,4.0,Careful,None,Protect,Drain Punch,Rage Fist,Bulk Up
251,42.0,Regulation Set A,Maushold-Four,Focus Sash,Friend Guard,Ghost,252.0,0.0,60.0,0.0,0.0,192.0,Timid,None,Beat Up,Follow Me,Protect,Feint
252,43.0,Regulation Set A,Grimmsnarl,Light Clay,Prankster,Water,252.0,4.0,132.0,0.0,116.0,4.0,Careful,None,Spirit Break,Taunt,Light Screen,Reflect
253,43.0,Regulation Set A,Amoonguss,Rocky Helmet,Regenerator,Water,252.0,0.0,156.0,0.0,100.0,0.0,Relaxed,0 Atk / 0 Spe,Rage Powder,Spore,Protect,Pollen Puff
254,43.0,Regulation Set A,Azumarill,Sitrus Berry,Huge Power,,156.0,236.0,0.0,0.0,0.0,116.0,Adamant,None,Liquidation,Play Rough,Protect,Aqua Jet
255,43.0,Regulation Set A,Hydreigon,Assault Vest,Levitate,Fire,188.0,0.0,52.0,116.0,4.0,148.0,Modest,0 Atk,Dark Pulse,Snarl,Draco Meteor,Fire Blast
256,43.0,Regulation Set A,Annihilape,Leftovers,Defiant,Fire,180.0,36.0,116.0,0.0,172.0,4.0,Adamant,None,Rage Fist,Drain Punch,Bulk Up,Protect
257,43.0,Regulation Set A,Murkrow,Eviolite,Prankster,,212.0,0.0,140.0,0.0,156.0,0.0,Bold,0 Atk,Foul Play,Haze,Quash,Tailwind
258,44.0,Regulation Set A,Corviknight,Safety Goggles,Mirror Armor,Fire,252.0,204.0,4.0,0.0,20.0,28.0,Adamant,None,Brave Bird,Bulk Up,Tailwind,Roost
259,44.0,Regulation Set A,Grimmsnarl,Light Clay,Prankster,Ghost,244.0,4.0,108.0,0.0,116.0,36.0,Careful,None,Spirit Break,Reflect,Taunt,Light Screen
260,44.0,Regulation Set A,Garchomp,Life Orb,Rough Skin,Fire,4.0,252.0,0.0,0.0,0.0,252.0,Jolly,None,Dragon Claw,Earthquake,Tera Blast,Protect
261,44.0,Regulation Set A,Rotom-Wash,Choice Specs,Levitate,Grass,228.0,0.0,4.0,140.0,28.0,108.0,Modest,0 Atk,Thunderbolt,Hydro Pump,Volt Switch,Trick
262,44.0,Regulation Set A,Volcarona,Leftovers,Flame Body,Grass,124.0,0.0,156.0,68.0,4.0,156.0,Modest,0 Atk,Heat Wave,Bug Buzz,Quiver Dance,Protect
263,44.0,Regulation Set A,Amoonguss,Rocky Helmet,Regenerator,Fire,236.0,0.0,172.0,4.0,84.0,12.0,Bold,0 Atk,Spore,Rage Powder,Clear Smog,Pollen Puff
264,45.0,Regulation Set A,Dondozo (F),Leftovers,Unaware,Grass,116.0,172.0,0.0,0.0,0.0,220.0,Adamant,None,Protect,Wave Crash,Earthquake,Substitute
265,45.0,Regulation Set A,Arcanine (M),Choice Band,Intimidate,Normal,156.0,156.0,4.0,0.0,4.0,188.0,Adamant,None,Flare Blitz,Psychic Fangs,Extreme Speed,Close Combat
266,45.0,Regulation Set A,Gholdengo,Choice Scarf,Good as Gold,,4.0,0.0,4.0,244.0,4.0,252.0,Modest,0 Atk,Trick,Make It Rain,Shadow Ball,Power Gem
267,45.0,Regulation Set A,Tatsugiri-Droopy (Tatsugiri) (M),Focus Sash,Commander,Water,4.0,0.0,0.0,252.0,0.0,252.0,Timid,0 Atk,Draco Meteor,Muddy Water,Icy Wind,Protect
268,45.0,Regulation Set A,Sylveon (M),Babiri Berry,Pixilate,Fire,164.0,4.0,252.0,84.0,4.0,0.0,Quiet,None,Tera Blast,Hyper Voice,Quick Attack,Detect
269,45.0,Regulation Set A,Meowscarada (M),Life Orb,Overgrow,,4.0,252.0,0.0,0.0,0.0,252.0,Jolly,None,Sucker Punch,Knock Off,Flower Trick,Protect
270,46.0,Regulation Set A,Dondozo,Leftovers,Unaware,Flying,0.0,252.0,0.0,0.0,4.0,252.0,Adamant,0 SpA,Order Up,Earthquake,Tera Blast,Protect
271,46.0,Regulation Set A,Tatsugiri,Choice Scarf,Commander,Water,4.0,0.0,0.0,252.0,0.0,252.0,Timid,14 Atk,Draco Meteor,Hydro Pump,Muddy Water,Icy Wind
272,46.0,Regulation Set A,Talonflame,Sharp Beak,Gale Wings,Flying,28.0,228.0,0.0,0.0,0.0,252.0,Jolly,None,Brave Bird,Tailwind,Will-O-Wisp,Protect
273,46.0,Regulation Set A,Hydreigon,Life Orb,Levitate,Fire,4.0,0.0,0.0,252.0,0.0,252.0,Timid,24 Atk,Draco Meteor,Dark Pulse,Heat Wave,Tailwind
274,46.0,Regulation Set A,Meowscarada,Focus Sash,Overgrow,,0.0,252.0,0.0,0.0,4.0,252.0,Jolly,None,Flower Trick,Knock Off,U-turn,Protect
275,46.0,Regulation Set A,Gholdengo,Metal Coat,Good as Gold,Water,180.0,0.0,0.0,252.0,0.0,76.0,Modest,2 Atk,Make It Rain,Shadow Ball,Nasty Plot,Protect
276,47.0,Regulation Set A,Drednaw,Clear Amulet,Swift Swim,,12.0,196.0,4.0,0.0,108.0,188.0,Adamant,None,Waterfall,Rock Slide,Ice Spinner,Protect
277,47.0,Regulation Set A,Pelipper,Focus Sash,Drizzle,Flying,4.0,0.0,0.0,252.0,0.0,252.0,Timid,0 Atk,Hurricane,Hydro Pump,Tailwind,Wide Guard
278,47.0,Regulation Set A,Tsareena,Choice Scarf,Queenly Majesty,Fairy,92.0,196.0,4.0,0.0,4.0,212.0,Jolly,None,Trop Kick,U-turn,Low Sweep,Play Rough
279,47.0,Regulation Set A,Kingambit,Assault Vest,Defiant,Flying,236.0,252.0,4.0,0.0,12.0,4.0,Adamant,None,Kowtow Cleave,Iron Head,Sucker Punch,Brick Break
280,47.0,Regulation Set A,Toxtricity,Choice Specs,Punk Rock,Normal,68.0,0.0,36.0,220.0,44.0,140.0,Modest,0 Atk,Overdrive,Sludge Bomb,Boomburst,Hex
281,47.0,Regulation Set A,Sableye,Wide Lens,Prankster,,252.0,0.0,60.0,0.0,196.0,0.0,Calm,None,Snarl,Fake Out,Will-O-Wisp,Quash
